OBJECTID,KHETNAME,KHETCODE,SROKCODE,KHUMCODE,KHUMNAME,SROKNAME,Perimet,Area,Ha,headwork,history,health,irripro,pagoda,school,canal,building,FAM19,MAL19,FEM19,FAM17,MAL17,FEM17,vilage_n,settel_h,orchard,crop,paddy_h,urban_h,srok,khum,khet,para,area_1,hect,lat,long,lat1,long1
"1269",Kampong Thom,"06","0608","060810",Preah Damrei,Stoung,23766.041822,14400120.820000,1440.012082,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,8573.160000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.380000,0.000000,0.000000,453.510000,8.850000,Stoung,Preah Damrei,Kampong Thom,23766.042,14400120.820,1440.012,12.960000,104.7060,13.100,105.180
"1271",Kampong Thom,"06","0605","060501",Chhuk,Prasat Sambour,58070.241494,65452148.655100,6545.214866,2.000000,0.000000,1.000000,1.000000,3.000000,4.000000,0.000000,1146.000000,1783.000000,3887.000000,4045.000000,1713.000000,3681.000000,3933.000000,13.000000,334.650000,0.000000,53.970000,2323.540000,178.340000,Prasat Sambour,Chhuk,Kampong Thom,58070.241,65452148.655,6545.215,12.922000,105.1400,13.100,105.180
"1272",Battambang,"02","0206","020606",Ta Loas,Moung Ruessei,61593.719749,135904706.143000,13590.470614,1.000000,0.000000,0.000000,0.000000,0.000000,8.000000,4.130000,439.000000,2473.000000,4657.000000,5188.000000,2099.000000,4664.000000,5055.000000,8.000000,434.600000,0.000000,0.000000,5734.770000,232.570000,Moung Ruessei,Ta Loas,Battambang,61593.720,135904706.143,13590.471,12.905000,103.4940,13.360,102.870
"1273",Battambang,"02","0208","020807",Reang Kesei,Sangkae,42384.563687,95702344.290000,9570.234429,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.770000,56.000000,1798.000000,4027.000000,4230.000000,1669.000000,3843.000000,4001.000000,5.000000,492.350000,0.000000,0.000000,4188.600000,21.910000,Sangkae,Reang Kesei,Battambang,42384.564,95702344.290,9570.234,12.952000,103.2660,13.360,102.870
"1275",Battambang,"02","0201","020103",Bay Damram,Banan,31845.007777,45107402.927000,4510.740293,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7040.540000,5.000000,1173.000000,2431.000000,2455.000000,1046.000000,2322.000000,2377.000000,4.000000,243.140000,0.000000,0.000000,530.490000,1.350000,Banan,Bay Damram,Battambang,31845.008,45107402.927,4510.740,12.962000,103.1830,13.360,102.870
"1276",Kampong Thom,"06","0608","060801",Banteay Stoung,Stoung,34251.982997,55469499.645200,5546.949965,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.140000,189.000000,1529.000000,3389.000000,3613.000000,1426.000000,3159.000000,3439.000000,9.000000,248.130000,0.000000,2.490000,2988.920000,92.840000,Stoung,Banteay Stoung,Kampong Thom,34251.983,55469499.645,5546.950,12.946000,104.6320,13.100,105.180
"1277",Pursat,"15","1501","150105",Ou Ta Paong,Bakan,121223.679687,291988386.260000,29198.838626,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.080000,56.000000,4794.000000,11264.000000,11573.000000,4608.000000,10773.000000,11588.000000,19.000000,1161.590000,0.000000,0.000000,4423.980000,90.310000,Bakan,Ou Ta Paong,Pursat,121223.680,291988386.260,29198.839,12.827000,103.7010,12.830,103.700
"1278",Kampong Thom,"06","0608","060804",Kampong Chen Cheung,Stoung,33215.466189,38933808.108100,3893.380811,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.900000,228.000000,1300.000000,3167.000000,3189.000000,1237.000000,4222.000000,4262.000000,5.000000,204.310000,0.000000,129.170000,2589.560000,22.340000,Stoung,Kampong Chen Cheung,Kampong Thom,33215.466,38933808.108,3893.381,12.972000,104.5390,13.100,105.180
"1280",Kampong Thom,"06","0605","060503",Sambour,Prasat Sambour,82004.901468,208448512.865000,20844.851287,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,4984.760000,739.000000,2476.000000,6278.000000,6392.000000,2357.000000,5377.000000,5462.000000,12.000000,755.890000,1.210000,10.460000,3209.690000,133.050000,Prasat Sambour,Sambour,Kampong Thom,82004.901,208448512.865,20844.851,12.926000,105.0710,13.100,105.180
"1283",Battambang,"02","0201","020107",Snoeng,Banan,83829.898928,233861133.956000,23386.113396,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.310000,118.000000,2537.000000,5582.000000,5853.000000,2425.000000,5744.000000,5990.000000,7.000000,339.550000,0.000000,174.840000,3997.220000,28.630000,Banan,Snoeng,Battambang,83829.899,233861133.956,23386.113,12.962000,103.0150,13.360,102.870
"1284",Battambang,"02","0201","020104",Chheu Teal,Banan,40937.975128,40204154.433700,4020.415443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,9.000000,4254.000000,10240.000000,10237.000000,4034.000000,10345.000000,10550.000000,15.000000,1766.410000,0.000000,0.000000,589.220000,1.420000,Banan,Chheu Teal,Battambang,40937.975,40204154.434,4020.415,13.036000,105.2880,13.360,102.870
"1287",Battambang,"02","0201","020106",Phnum Sampov,Banan,48314.930623,69289044.718800,6928.904472,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1.880000,159.000000,3136.000000,6578.000000,6496.000000,3000.000000,6813.000000,6831.000000,8.000000,711.810000,0.000000,4.400000,3616.060000,46.430000,Banan,Phnum Sampov,Battambang,48314.931,69289044.719,6928.904,13.024000,103.0850,13.360,102.870
"1288",Kampong Thom,"06","0604","060401",Doung,Prasat Ballangk,47956.211648,91052750.406000,9105.275041,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,1.040000,75.000000,1226.000000,2622.000000,2778.000000,1147.000000,2582.000000,2657.000000,6.000000,291.910000,0.000000,81.550000,4380.870000,61.640000,Prasat Ballangk,Doung,Kampong Thom,47956.212,91052750.406,9105.275,13.013000,104.6860,13.100,105.180
"1289",Battambang,"02","0208","020810",Vaot Ta Muem,Sangkae,40713.448445,40615086.447600,4061.508645,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.030000,22.000000,3996.000000,8344.000000,8945.000000,3886.000000,8133.000000,8680.000000,6.000000,1339.030000,0.000000,0.000000,785.610000,0.530000,Sangkae,Vaot Ta Muem,Battambang,40713.448,40615086.448,4061.509,13.004000,103.2050,13.360,102.870
"1290",Battambang,"02","0208","020806",Kampong Prieng,Sangkae,107885.954456,319237921.672000,31923.792167,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.530000,61.000000,2251.000000,5443.000000,5556.000000,2117.000000,5225.000000,5496.000000,5.000000,484.410000,0.000000,0.000000,6576.280000,16.750000,Sangkae,Kampong Prieng,Battambang,107885.954,319237921.672,31923.792,13.000000,103.4700,13.360,102.870
"1292",Siemreap,"17","1704","170401",Anlong Samnar,Chi Kraeng,82458.339085,277174525.372000,27717.452537,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1719.000000,4232.000000,4358.000000,1669.000000,4024.000000,4326.000000,10.000000,168.050000,0.000000,287.530000,4055.330000,5.250000,Chi Kraeng,Anlong Samnar,Siemreap,82458.339,277174525.372,27717.453,12.948000,104.2270,13.890,103.640
"1293",Battambang,"02","0208","020808",Ou Dambang Muoy,Sangkae,29068.801385,25641242.118500,2564.124212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5380.880000,14.000000,3360.000000,7375.000000,12822.000000,3164.000000,7849.000000,7839.000000,6.000000,943.150000,0.000000,0.000000,987.070000,8.240000,Sangkae,Ou Dambang Muoy,Battambang,29068.801,25641242.119,2564.124,13.028000,103.2310,13.360,102.870
"1294",Battambang,"02","0208","020809",Ou Dambang Pir,Sangkae,33417.670150,28519574.480400,2851.957448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1188.340000,18.000000,3633.000000,8093.000000,8891.000000,3241.000000,7425.000000,7536.000000,6.000000,837.800000,0.000000,0.000000,1132.690000,14.600000,Sangkae,Ou Dambang Pir,Battambang,33417.670,28519574.480,2851.957,13.039000,103.2550,13.360,102.870
"1295",Kampong Thom,"06","0606","060601",Chheu Teal,Sandan,54739.630417,116669996.291000,11666.999629,0.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.000000,95.000000,1123.000000,2722.000000,2770.000000,1091.000000,2731.000000,2806.000000,6.000000,311.450000,0.000000,28.290000,2295.260000,56.850000,Sandan,Chheu Teal,Kampong Thom,54739.630,116669996.291,11667.000,13.036000,105.2880,13.100,105.180
"1296",Battambang,"02","0203","020308",Voat Kor,Battambang,24027.909457,21367507.771700,2136.750777,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2595.940000,424.000000,3849.000000,9072.000000,10066.000000,3488.000000,9357.000000,9560.000000,6.000000,1086.740000,0.000000,0.000000,273.380000,55.340000,Battambang,Voat Kor,Battambang,24027.909,21367507.772,2136.751,13.057000,103.1780,13.360,102.870
"1299",Battambang,"02","0203","020307",Ou Mal,Battambang,28110.199891,37592054.582000,3759.205458,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,4.340000,226.000000,2965.000000,6103.000000,6052.000000,2802.000000,6148.000000,6022.000000,10.000000,581.260000,0.000000,0.000000,2876.050000,50.290000,Battambang,Ou Mal,Battambang,28110.200,37592054.582,3759.205,13.072000,103.1260,13.360,102.870
"1302",Battambang,"02","0206","020605",Chrey,Moung Ruessei,129727.801524,491677195.547000,49167.719555,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.510000,481.000000,2511.000000,6457.000000,6469.000000,2303.000000,5769.000000,5665.000000,6.000000,379.340000,0.000000,0.000000,5657.200000,180.800000,Moung Ruessei,Chrey,Battambang,129727.802,491677195.547,49167.720,13.114000,103.0980,13.360,102.870
"1303",Kampong Thom,"06","0604","060406",Sameakki,Prasat Ballangk,47752.945198,78726204.439500,7872.620444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,571.000000,1229.000000,1237.000000,566.000000,1189.000000,1190.000000,3.000000,230.530000,0.000000,48.810000,625.320000,8.360000,Prasat Ballangk,Sameakki,Kampong Thom,47752.945,78726204.440,7872.620,13.074000,104.6940,13.100,105.180
"1304",Battambang,"02","0203","020301",Tuol Ta Aek,Battambang,8231.547452,3684342.118320,368.434212,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2987.970000,1070.000000,2942.000000,6611.000000,6988.000000,2851.000000,6516.000000,6753.000000,4.000000,291.480000,0.000000,0.000000,29.720000,108.900000,Battambang,Tuol Ta Aek,Battambang,8231.547,3684342.118,368.434,13.094000,103.1860,13.360,102.870
"1305",Battambang,"02","0208","020801",Anlong Vil,Sangkae,43809.119122,40242262.587700,4024.226259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.000000,4659.000000,10718.000000,11340.000000,4540.000000,10517.000000,11006.000000,10.000000,858.930000,0.000000,0.000000,2027.420000,36.380000,Sangkae,Anlong Vil,Battambang,43809.119,40242262.588,4024.226,13.075000,103.2760,13.360,102.870
"1306",Battambang,"02","0203","020310",Svay Pao,Battambang,7937.064133,2219510.832990,221.951083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,195.000000,3522.000000,11936.000000,11507.000000,3470.000000,11153.000000,10969.000000,4.000000,215.950000,0.000000,0.000000,0.000000,11.260000,Battambang,Svay Pao,Battambang,7937.064,2219510.833,221.951,13.093000,103.1970,13.360,102.870
"1307",Kampong Thom,"06","0604","060407",Tuol Kreul,Prasat Ballangk,79658.236165,178528894.206000,17852.889421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1717.050000,131.000000,727.000000,1739.000000,1731.000000,690.000000,1624.000000,1675.000000,4.000000,150.190000,0.000000,798.030000,1259.190000,70.470000,Prasat Ballangk,Tuol Kreul,Kampong Thom,79658.236,178528894.206,17852.889,13.018000,104.8590,13.100,105.180
"1308",Siemreap,"17","1704","170402",Chi Kraeng,Chi Kraeng,47408.842581,65468302.419800,6546.830242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1847.000000,4441.000000,4351.000000,1797.000000,4156.000000,4320.000000,12.000000,410.080000,0.000000,0.000000,2039.520000,21.010000,Chi Kraeng,Chi Kraeng,Siemreap,47408.843,65468302.420,6546.830,13.077000,104.2520,13.890,103.640
"1309",Kampong Thom,"06","0604","060403",Phan Nheum,Prasat Ballangk,65858.363675,110758007.523000,11075.800752,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1696.760000,174.000000,1163.000000,2648.000000,2782.000000,1074.000000,2551.000000,2721.000000,7.000000,332.590000,0.000000,259.480000,1306.900000,32.680000,Prasat Ballangk,Phan Nheum,Kampong Thom,65858.364,110758007.523,11075.801,13.052000,104.7950,13.100,105.180
"1310",Kampong Thom,"06","0608","060813",Trea,Stoung,58432.963172,118914775.886000,11891.477589,1.000000,2.000000,0.000000,0.000000,1.000000,8.000000,1.180000,392.000000,2032.000000,4598.000000,4762.000000,1899.000000,5272.000000,4648.000000,12.000000,314.290000,0.000000,696.310000,1893.430000,46.740000,Stoung,Trea,Kampong Thom,58432.963,118914775.886,11891.478,13.025000,104.6010,13.100,105.180
"1311",Siemreap,"17","1704","170412",Spean Tnaot,Chi Kraeng,76512.777297,193202585.764000,19320.258576,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,8556.040000,0.000000,1520.000000,3654.000000,3649.000000,1473.000000,3331.000000,3528.000000,8.000000,263.720000,0.000000,206.660000,6951.710000,59.540000,Chi Kraeng,Spean Tnaot,Siemreap,76512.777,193202585.764,19320.259,12.996000,104.3220,13.890,103.640
"1312",Kampong Thom,"06","0604","060405",Sala Visai,Prasat Ballangk,130166.915638,396516007.344000,39651.600734,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4277.060000,36.000000,2057.000000,5151.000000,5167.000000,1991.000000,4991.000000,5022.000000,11.000000,308.680000,0.000000,487.180000,1454.700000,23.450000,Prasat Ballangk,Sala Visai,Kampong Thom,130166.916,396516007.344,39651.601,12.974000,104.9680,13.100,105.180
"1313",Battambang,"02","0203","020303",Rotanak,Battambang,12285.595448,6778824.082590,677.882408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,3159.000000,7651.000000,7805.000000,2987.000000,8190.000000,8286.000000,8.000000,463.290000,0.000000,0.000000,55.970000,0.000000,Battambang,Rotanak,Battambang,12285.595,6778824.083,677.882,13.099000,103.2150,13.360,102.870
"1314",Battambang,"02","0203","020309",Ou Char,Battambang,16601.864050,11919476.779900,1191.947678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.220000,24.000000,2198.000000,7236.000000,7692.000000,2157.000000,6988.000000,6905.000000,4.000000,265.580000,0.000000,0.000000,209.750000,6.480000,Battambang,Ou Char,Battambang,16601.864,11919476.780,1191.948,13.103000,103.1670,13.360,102.870
"1316",Battambang,"02","0208","020802",Norea,Sangkae,16696.219814,7272359.036480,727.235904,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3178.370000,19.000000,1381.000000,3159.000000,3262.000000,1265.000000,3010.000000,3098.000000,4.000000,167.050000,0.000000,0.000000,304.880000,13.470000,Sangkae,Norea,Battambang,16696.220,7272359.036,727.236,13.112000,103.2450,13.360,102.870
"1317",Kampong Thom,"06","0608","060809",Pralay,Stoung,99770.133867,220072554.492000,22007.255449,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,6879.760000,463.000000,2512.000000,6313.000000,6562.000000,2411.000000,5685.000000,6162.000000,12.000000,677.380000,0.000000,231.000000,7598.680000,67.640000,Stoung,Pralay,Kampong Thom,99770.134,220072554.492,22007.255,13.010000,104.4740,13.100,105.180
"1318",Kampong Thom,"06","0606","060605",Mean Chey,Sandan,78618.238421,146194757.795000,14619.475780,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6965.240000,265.000000,1417.000000,2907.000000,2955.000000,1336.000000,2810.000000,2959.000000,9.000000,339.940000,22.880000,64.220000,820.350000,69.780000,Sandan,Mean Chey,Kampong Thom,78618.238,146194757.795,14619.476,13.299000,104.0010,13.100,105.180
"1319",Battambang,"02","0203","020304",Chamkar Samraong,Battambang,16800.014678,8877494.683460,887.749468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400000,45.000000,4008.000000,10369.000000,10469.000000,3807.000000,10571.000000,10060.000000,5.000000,242.700000,0.000000,0.000000,131.750000,0.000000,Battambang,Chamkar Samraong,Battambang,16800.015,8877494.683,887.749,13.121000,103.1800,13.360,102.870
"1320",Battambang,"02","0208","020805",Kampong Preah,Sangkae,110889.878822,268255054.890000,26825.505489,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,3159.730000,194.000000,2498.000000,5789.000000,5832.000000,2312.000000,5529.000000,5595.000000,6.000000,509.830000,0.000000,0.000000,6194.890000,78.200000,Sangkae,Kampong Preah,Battambang,110889.879,268255054.890,26825.505,13.069000,103.4860,13.360,102.870
"1321",Battambang,"02","0201","020108",Ta Kream,Banan,74376.939422,207800016.254000,20780.001625,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.100000,96.000000,2518.000000,6929.000000,6092.000000,2747.000000,5964.000000,5759.000000,5.000000,675.190000,0.000000,318.210000,4767.430000,19.530000,Banan,Ta Kream,Battambang,74376.939,207800016.254,20780.002,13.075000,102.9770,13.360,102.870
